id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_template_al_ain_palace_22,1220,Union National Bank - Term Deposit A/C,account.data_account_type_current_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_10_86b624ec
account_template_al_ain_palace_23,1230,Petty Cash,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_24,1231,Petty Cash - W/Shop & Remah Farm,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_25,1232,Petty Cash - Visa Renewal,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_26,1235,Cash Register,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_27,1240,Petty Cash - H.H. Expenses,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
account_template_al_ain_palace_28,1250,Credit Card Receipts,account.data_account_type_liquidity,account_arabic_coa_al_ain_palace,False,__export__.account_group_52_7cbd3e66
account_template_al_ain_palace_29,20,Plant and Machinery,account.data_account_type_fixed_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_7_816bdbc2
account_template_al_ain_palace_30,21,Plant/Machinery Depreciation,account.data_account_type_fixed_assets,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_31,2100,Creditors Control Account,account.data_account_type_payable,account_arabic_coa_al_ain_palace,True,sbk_group.Commercial_group_11
account_template_al_ain_palace_32,2101,Sundry Creditors,account.data_account_type_payable,account_arabic_coa_al_ain_palace,True,sbk_group.Commercial_group_11
account_template_al_ain_palace_33,2102,Other Creditors,account.data_account_type_payable,account_arabic_coa_al_ain_palace,True,sbk_group.Commercial_group_11
account_template_al_ain_palace_34,2109,Accruals,account.data_account_type_current_liabilities,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_35,2200,Sales Tax ( Output) Control Account,account.data_account_type_other_income,account_arabic_coa_al_ain_palace,False,__export__.account_group_51_f4c3da8b
account_template_al_ain_palace_36,2201,Purchase Tax ( Input) Control Account,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_37,2202,VAT Liability,account.data_account_type_current_liabilities,account_arabic_coa_al_ain_palace,False,__export__.account_group_54_f42bd296
account_template_al_ain_palace_38,2204,Manual Adjustments,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_39,2210,P.A.Y.E.,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_40,2211,National Insurance,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_41,2220,Wages - Outside staff,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_47_6552b006
account_template_al_ain_palace_42,2230,Gratuity Advance,account.data_account_type_current_assets,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_6
account_template_al_ain_palace_43,2300,Loans,account.data_account_type_current_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_3_a0474d75
account_template_al_ain_palace_44,30,Office Equipment,account.data_account_type_fixed_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_7_816bdbc2
account_template_al_ain_palace_45,31,Office Equipment Depreciation,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_46,3100,Security Deposit - Commercial Villa Towayya,account.data_account_type_current_liabilities,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_6
account_template_al_ain_palace_47,3200,Profit and Loss Account,account.data_account_type_current_liabilities,account_arabic_coa_al_ain_palace,False,
account_template_al_ain_palace_48,40,Furniture and Fixtures,account.data_account_type_fixed_assets,account_arabic_coa_al_ain_palace,False,__export__.account_group_7_816bdbc2
account_template_al_ain_palace_49,4000,Cash Sales - Dates Trees,account.data_account_type_revenue,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_7
