id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_account_sbk_dubai_141,E0634,Trip Exp Yachts & Boats,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_38
,,,,,,
account_account_sbk_dubai_142,E0551,Rent Expense,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_39
,,,,,,
account_account_sbk_dubai_143,E0501,Elect & Water,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_40
,,,,,,
account_account_sbk_dubai_144,E0601,Food & Entertainment Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_145,E0603,Printing and Stationary,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_146,E0604,Passage & Travel,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_147,E0605,Postage & Courier,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_148,E0606,Bank Charges,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_149,E0620,Misc Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_150,E0621,Audit Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_151,E0622,Legal Expense,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_152,E0636,Telephone Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_153,E0637,Exchange Gain/Loss,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
account_account_sbk_dubai_154,E0638,Loss on Sale of Assets,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_41
,,,,,,
account_account_sbk_dubai_155,E0607,HH Private Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_42
account_account_sbk_dubai_156,E0608,HH Guest Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_42
account_account_sbk_dubai_157,E0609,HH Gift Expenses,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_42
account_account_sbk_dubai_158,E0616,HH Private Withdrawals,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_42
,,,,,,
account_account_sbk_dubai_159,E0625,Interest on Bank OD/Loan,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_43
,,,,,,
account_account_sbk_dubai_160,E0412,Thalassemia (SIAT) Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_44
account_account_sbk_dubai_161,E0413,Make a Wish Exp,account.data_account_type_expenses,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_44
